0 qid:413 1:1.3163400888442993 2:2.509976625442505 3:1.4163397550582886 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.051584243774414 14:7.051584243774414 15:10.981271743774414 16:0.0 17:11.079072952270508 18:0.0 19:7.051584243774414 20:7.051584243774414 21:8.496341705322266 22:0.0 23:8.07721996307373 24:0.0 25:8.213079452514648 26:8.213079452514648 27:4.714643955230713 28:0.0 29:4.219188690185547 30:0.0 31:8.024263381958008 32:8.024263381958008 33:0.0 34:976.0 #docno: FT922-8924
0 qid:392 1:1.6426467895507812 2:2.905921697616577 3:1.947088599205017 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:1.2573047876358032 14:1.2573047876358032 15:13.545734405517578 16:8.130918502807617 17:13.530571937561035 18:0.0 19:1.2386770248413086 20:1.2386770248413086 21:10.522775650024414 22:5.888002395629883 23:10.397302627563477 24:0.0 25:1.2131750583648682 26:1.2131750583648682 27:6.902462005615234 28:0.0 29:6.789081573486328 30:0.0 31:1.2131750583648682 32:1.2131750583648682 33:0.0 34:1425.0 #docno: FT931-6266
0 qid:327 1:0.5478934645652771 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:7.016445636749268 16:0.0 17:7.0162763595581055 18:0.0 19:0.0 20:0.0 21:5.360014915466309 22:0.0 23:5.161282062530518 24:0.0 25:0.0 26:0.0 27:5.243429183959961 28:0.0 29:5.164620876312256 30:0.0 31:0.0 32:0.0 33:0.0 34:1033.0 #docno: LA040589-0067
0 qid:440 1:0.890794038772583 2:0.0 3:1.0399402379989624 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.981696128845215 16:0.0 17:9.538936614990234 18:0.0 19:0.0 20:0.0 21:6.621554374694824 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.282753944396973 28:0.0 29:4.178513050079346 30:0.0 31:0.0 32:0.0 33:0.0 34:1284.0 #docno: LA070590-0122
0 qid:413 1:1.1977345943450928 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.671622276306152 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:8.046098709106445 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.360080242156982 28:0.0 29:4.171919345855713 30:0.0 31:0.0 32:0.0 33:0.0 34:2661.0 #docno: FT922-4740
1 qid:396 1:0.6887863278388977 2:3.7131166458129883 3:0.0 4:0.0 5:1293710.285319 6:0.0 7:0.0 8:0.0 9:3168930.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.031377792358398 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:6.521568298339844 22:0.0 23:7.062111854553223 24:0.0 25:0.0 26:0.0 27:4.795109272003174 28:0.0 29:4.581221103668213 30:0.0 31:0.0 32:0.0 33:1.0 34:337.0 #docno: FT932-13765
0 qid:325 1:0.6785141229629517 2:0.0 3:0.7328357696533203 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.470619201660156 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:6.834535598754883 22:0.0 23:6.0316877365112305 24:0.0 25:0.0 26:0.0 27:5.011502265930176 28:3.381645679473877 29:4.4513325691223145 30:0.0 31:0.0 32:0.0 33:0.0 34:2897.0 #docno: FT923-9934
1 qid:352 1:0.7221110463142395 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:1.7980822324752808 14:0.0 15:7.787454605102539 16:0.0 17:8.234606742858887 18:0.0 19:0.0 20:0.0 21:5.500744819641113 22:0.0 23:5.828680515289307 24:0.0 25:0.0 26:0.0 27:3.173276424407959 28:0.0 29:2.96443772315979 30:0.0 31:0.0 32:0.0 33:0.0 34:950.0 #docno: FT921-14557
0 qid:402 1:0.8292057514190674 2:0.0 3:0.9052829742431641 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.527835845947266 16:9.167054176330566 17:10.162442207336426 18:0.0 19:0.0 20:0.0 21:7.42287540435791 22:0.0 23:7.202214241027832 24:0.0 25:0.0 26:0.0 27:5.268631935119629 28:0.0 29:5.162909984588623 30:0.0 31:0.0 32:0.0 33:0.0 34:1408.0 #docno: FT924-13186
0 qid:405 1:0.5911155343055725 2:0.0 3:0.728314220905304 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:7.385080337524414 16:0.0 17:7.38513708114624 18:0.0 19:0.0 20:0.0 21:5.474029064178467 22:0.0 23:5.568814277648926 24:0.0 25:0.0 26:0.0 27:5.409762382507324 28:0.0 29:5.293393611907959 30:0.0 31:0.0 32:0.0 33:0.0 34:894.0 #docno: LA041389-0063
0 qid:315 1:1.1021897792816162 2:3.0033600330352783 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.8176908493042 16:0.0 17:12.908628463745117 18:0.0 19:0.0 20:0.0 21:9.0177583694458 22:5.85389518737793 23:9.03741455078125 24:0.0 25:0.0 26:0.0 27:5.756729602813721 28:0.0 29:5.640260696411133 30:0.0 31:0.0 32:0.0 33:0.0 34:915.0 #docno: LA052990-0085
0 qid:394 1:1.3394100666046143 2:2.5476129055023193 3:1.5099323987960815 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.344644546508789 16:0.0 17:9.653451919555664 18:0.0 19:0.0 20:0.0 21:25.742599487304688 22:0.0 23:30.713468551635742 24:0.0 25:0.0 26:0.0 27:4.363271713256836 28:0.0 29:4.483078956604004 30:0.0 31:0.0 32:0.0 33:0.0 34:1104.0 #docno: FT944-8042
1 qid:304 1:1.3084447383880615 2:0.0 3:1.6189823150634766 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:17.39832305908203 16:0.0 17:17.0001277923584 18:0.0 19:0.0 20:0.0 21:11.902219772338867 22:0.0 23:11.480513572692871 24:0.0 25:0.0 26:0.0 27:8.609214782714844 28:0.0 29:8.356170654296875 30:0.0 31:6.1375908851623535 32:0.0 33:0.0 34:1115.0 #docno: FBIS3-60255
0 qid:389 1:0.909080445766449 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.164484977722168 16:0.0 17:10.415849685668945 18:0.0 19:0.0 20:0.0 21:7.308496475219727 22:0.0 23:8.095836639404297 24:0.0 25:0.0 26:0.0 27:4.475863456726074 28:0.0 29:4.263299465179443 30:0.0 31:0.0 32:0.0 33:0.0 34:1439.0 #docno: FBIS4-10685
1 qid:378 1:0.9079482555389404 2:0.0 3:0.984595775604248 4:0.0 5:0.0 6:0.0 7:523875.0 8:0.0 9:0.0 10:0.0 11:523875.0 12:0.0 13:0.0 14:0.0 15:10.039621353149414 16:0.0 17:10.031357765197754 18:0.0 19:0.0 20:0.0 21:7.572332382202148 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.679039001464844 28:0.0 29:4.310929775238037 30:0.0 31:0.0 32:0.0 33:0.0 34:1410.0 #docno: FT943-3588
0 qid:350 1:1.1788675785064697 2:0.0 3:1.416237711906433 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.627751350402832 14:0.0 15:12.337837219238281 16:0.0 17:12.192997932434082 18:0.0 19:0.39850348234176636 20:0.0 21:9.349150657653809 22:0.0 23:9.451967239379883 24:0.0 25:0.0 26:0.0 27:5.7187700271606445 28:0.0 29:5.364998817443848 30:0.0 31:0.0 32:0.0 33:0.0 34:1329.0 #docno: FT944-11341
0 qid:386 1:1.1098905801773071 2:2.8055877685546875 3:1.5122276544570923 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.557988166809082 14:0.0 15:12.991918563842773 16:0.0 17:12.61837387084961 18:0.0 19:0.0 20:0.0 21:9.320209503173828 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:6.378551959991455 28:0.0 29:6.075604438781738 30:0.0 31:4.633131980895996 32:0.0 33:0.0 34:576.0 #docno: FT944-14327
0 qid:350 1:1.1610926389694214 2:0.0 3:1.1702649593353271 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.223892211914062 16:8.435830116271973 17:12.31190013885498 18:0.0 19:0.0 20:0.0 21:9.163028717041016 22:0.0 23:9.871267318725586 24:0.0 25:0.0 26:0.0 27:5.580194473266602 28:0.0 29:5.316441535949707 30:0.0 31:0.0 32:0.0 33:0.0 34:3149.0 #docno: FR940805-2-00109
0 qid:344 1:0.9135141372680664 2:2.9953060150146484 3:1.007635474205017 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.339801788330078 16:0.0 17:10.100984573364258 18:0.0 19:8.02568531036377 20:0.0 21:7.4677534103393555 22:0.0 23:7.900743007659912 24:0.0 25:0.0 26:0.0 27:4.870170593261719 28:0.0 29:4.634408950805664 30:0.0 31:0.0 32:0.0 33:0.0 34:970.0 #docno: LA012289-0058
0 qid:367 1:0.6034564971923828 2:0.0 3:0.9188414216041565 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.771841526031494 14:6.771841526031494 15:9.41600513458252 16:0.0 17:10.05998420715332 18:0.0 19:6.771841526031494 20:6.771841526031494 21:6.258759498596191 22:0.0 23:6.865381240844727 24:0.0 25:6.771841526031494 26:6.771841526031494 27:4.877440929412842 28:0.0 29:4.8679327964782715 30:0.0 31:6.737741470336914 32:6.737741470336914 33:0.0 34:589.0 #docno: FBIS4-46121
0 qid:387 1:2.144693374633789 2:0.0 3:2.3349862098693848 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:1.8161486387252808 14:1.8161486387252808 15:18.60793685913086 16:0.0 17:18.5533447265625 18:0.0 19:2.0305161476135254 20:2.0305161476135254 21:14.382492065429688 22:0.0 23:14.230127334594727 24:0.0 25:1.7033401727676392 26:1.7033401727676392 27:9.228644371032715 28:0.0 29:8.984536170959473 30:0.0 31:1.7033401727676392 32:1.7033401727676392 33:0.0 34:957.0 #docno: FBIS4-20246
0 qid:409 1:0.7827578783035278 2:3.0621488094329834 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:2.7277214527130127 14:0.0 15:9.066296577453613 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:6.922994136810303 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.132030963897705 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:2017.0 #docno: LA051589-0068
0 qid:333 1:0.936776340007782 2:2.0945277214050293 3:1.0611071586608887 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.900707244873047 16:0.0 17:12.917158126831055 18:0.0 19:0.0 20:0.0 21:8.942486763000488 22:0.0 23:9.810011863708496 24:0.0 25:0.0 26:0.0 27:7.287928581237793 28:0.0 29:7.079803943634033 30:0.0 31:0.0 32:0.0 33:0.0 34:513.0 #docno: LA080790-0061
1 qid:322 1:0.9466052055358887 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.990869522094727 16:0.0 17:0.0 18:0.0 19:0.47228530049324036 20:0.0 21:6.923743724822998 22:0.0 23:7.220697402954102 24:0.0 25:0.0 26:0.0 27:3.9028236865997314 28:0.0 29:4.028003215789795 30:0.0 31:0.0 32:0.0 33:0.0 34:1356.0 #docno: LA091890-0121
0 qid:353 1:0.795054018497467 2:2.1722593307495117 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.225837707519531 16:0.0 17:8.2225341796875 18:0.0 19:0.0 20:0.0 21:6.578375816345215 22:0.0 23:6.746849536895752 24:0.0 25:0.0 26:0.0 27:5.470006942749023 28:0.0 29:5.519139289855957 30:0.0 31:0.0 32:0.0 33:0.0 34:1131.0 #docno: FT943-12820
0 qid:346 1:0.9785290956497192 2:0.0 3:1.1973896026611328 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.446592330932617 16:0.0 17:9.380987167358398 18:0.0 19:0.0 20:0.0 21:7.190430641174316 22:0.0 23:7.1637468338012695 24:0.0 25:0.0 26:0.0 27:4.049203395843506 28:0.0 29:3.633697032928467 30:0.0 31:0.0 32:0.0 33:0.0 34:936.0 #docno: FBIS3-25768
0 qid:375 1:0.8644227981567383 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.82237720489502 16:0.0 17:10.44884204864502 18:0.0 19:0.0 20:0.0 21:7.005982875823975 22:0.0 23:6.2583231925964355 24:0.0 25:0.0 26:0.0 27:5.449522495269775 28:0.0 29:5.146541118621826 30:0.0 31:0.0 32:0.0 33:0.0 34:1896.0 #docno: FBIS4-22861
1 qid:377 1:1.1868665218353271 2:0.0 3:1.8174717426300049 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:16.64165496826172 14:16.64165496826172 15:12.851998329162598 16:9.61793041229248 17:12.334074020385742 18:0.0 19:10.477885246276855 20:10.477885246276855 21:8.819625854492188 22:0.0 23:8.651134490966797 24:0.0 25:16.259069442749023 26:16.259069442749023 27:7.43885612487793 28:0.0 29:7.374964237213135 30:0.0 31:0.0 32:0.0 33:0.0 34:545.0 #docno: FT944-4193
0 qid:321 1:0.8459264636039734 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:7.866312026977539 16:0.0 17:8.255254745483398 18:0.0 19:0.0 20:0.0 21:5.88290548324585 22:0.0 23:5.999473571777344 24:0.0 25:0.0 26:0.0 27:3.4923462867736816 28:0.0 29:3.389535903930664 30:0.0 31:0.0 32:0.0 33:0.0 34:489.0 #docno: FT924-1189
0 qid:339 1:1.1616346836090088 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.167373657226562 16:0.0 17:12.418266296386719 18:0.0 19:0.0 20:0.0 21:8.477994918823242 22:0.0 23:8.80863094329834 24:0.0 25:1.9142487049102783 26:0.0 27:5.156360626220703 28:0.0 29:4.947052955627441 30:0.0 31:1.7717552185058594 32:0.0 33:0.0 34:7276.0 #docno: FBIS3-60059
0 qid:356 1:0.8038423657417297 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.397008895874023 16:0.0 17:10.693968772888184 18:0.0 19:0.0 20:0.0 21:7.590316295623779 22:0.0 23:9.238344192504883 24:0.0 25:0.0 26:0.0 27:6.611860275268555 28:0.0 29:6.5001630783081055 30:0.0 31:0.0 32:0.0 33:0.0 34:2730.0 #docno: LA020690-0094
0 qid:304 1:1.4106661081314087 2:2.6698968410491943 3:1.390760898590088 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:18.04155921936035 16:0.0 17:17.700580596923828 18:0.0 19:12.052173614501953 20:0.0 21:12.565070152282715 22:0.0 23:12.16203784942627 24:0.0 25:0.0 26:0.0 27:9.355325698852539 28:0.0 29:9.05092716217041 30:0.0 31:0.0 32:0.0 33:0.0 34:3492.0 #docno: FT922-5106
0 qid:415 1:1.5788425207138062 2:3.9999349117279053 3:1.7889553308486938 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.5799018740653992 14:0.0 15:18.79932403564453 16:0.0 17:19.41674041748047 18:0.0 19:0.0 20:0.0 21:13.509261131286621 22:0.0 23:14.276530265808105 24:0.0 25:0.5143395662307739 26:0.0 27:9.629738807678223 28:0.0 29:9.391134262084961 30:0.0 31:0.0 32:0.0 33:0.0 34:668.0 #docno: LA022689-0021
0 qid:350 1:0.9570347666740417 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.629011154174805 16:0.0 17:11.352959632873535 18:0.0 19:0.0 20:0.0 21:7.368683815002441 22:0.0 23:9.025774002075195 24:0.0 25:3.2602643966674805 26:0.0 27:4.588043689727783 28:0.0 29:4.256082534790039 30:0.0 31:0.0 32:0.0 33:0.0 34:4138.0 #docno: FR940325-1-00033
0 qid:419 1:1.0271795988082886 2:2.8181979656219482 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.405455589294434 16:7.5065155029296875 17:10.372163772583008 18:0.0 19:0.0 20:0.0 21:7.551673412322998 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:5.203238487243652 28:0.0 29:5.084957122802734 30:0.0 31:0.0 32:0.0 33:0.0 34:3935.0 #docno: LA080290-0075
1 qid:313 1:0.6907492876052856 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.67667293548584 16:0.0 17:9.361429214477539 18:0.0 19:0.0 20:0.0 21:6.823214530944824 22:0.0 23:7.022676467895508 24:0.0 25:0.0 26:0.0 27:4.996444225311279 28:0.0 29:4.859460830688477 30:0.0 31:0.0 32:0.0 33:0.0 34:763.0 #docno: FBIS4-23077
0 qid:346 1:0.8792540431022644 2:0.0 3:1.0777757167816162 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.5664759874343872 14:0.5664759874343872 15:8.96121883392334 16:0.0 17:9.176100730895996 18:0.0 19:0.0 20:0.0 21:6.5379743576049805 22:0.0 23:6.328373908996582 24:0.0 25:0.0 26:0.0 27:3.66145658493042 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:796.0 #docno: FBIS4-12231
0 qid:386 1:1.1552107334136963 2:0.0 3:1.1884676218032837 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.70335865020752 14:0.0 15:13.553938865661621 16:0.0 17:13.358193397521973 18:0.0 19:9.983418464660645 20:0.0 21:9.800873756408691 22:0.0 23:9.228266716003418 24:0.0 25:0.0 26:0.0 27:6.682856559753418 28:0.0 29:6.47735071182251 30:0.0 31:0.0 32:0.0 33:0.0 34:1182.0 #docno: FT923-9910
1 qid:421 1:1.3332674503326416 2:0.0 3:1.6526644229888916 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:5.940134525299072 14:0.0 15:13.694374084472656 16:0.0 17:0.0 18:0.0 19:3.738858222961426 20:0.0 21:10.306927680969238 22:0.0 23:11.329029083251953 24:0.0 25:0.0 26:0.0 27:6.173994064331055 28:0.0 29:6.041325092315674 30:0.0 31:0.0 32:0.0 33:1.0 34:1257.0 #docno: LA101190-0013
0 qid:427 1:0.8279412984848022 2:0.0 3:1.0176787376403809 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.784997940063477 16:0.0 17:10.405242919921875 18:0.0 19:0.0 20:0.0 21:7.163785934448242 22:0.0 23:7.314787864685059 24:0.0 25:0.0 26:0.0 27:5.499774932861328 28:0.0 29:5.374370574951172 30:0.0 31:0.0 32:0.0 33:0.0 34:608.0 #docno: LA090589-0073
0 qid:313 1:0.6496773362159729 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.283488273620605 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:6.4665937423706055 22:0.0 23:6.982848644256592 24:0.0 25:0.0 26:0.0 27:4.6673455238342285 28:0.0 29:4.530486106872559 30:0.0 31:0.0 32:0.0 33:0.0 34:4545.0 #docno: FR940819-1-00056
0 qid:445 1:0.9520589113235474 2:0.0 3:1.0734933614730835 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.796300888061523 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:7.401106834411621 22:0.0 23:7.58811092376709 24:0.0 25:0.0 26:0.0 27:6.105422496795654 28:0.0 29:6.141154766082764 30:0.0 31:0.0 32:0.0 33:0.0 34:729.0 #docno: FT923-5235
0 qid:357 1:1.1249874830245972 2:2.566612482070923 3:1.290270447731018 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.413029670715332 16:0.0 17:12.787317276000977 18:0.0 19:0.0 20:0.0 21:9.123031616210938 22:0.0 23:8.440397262573242 24:0.0 25:0.0 26:0.0 27:5.316512584686279 28:0.0 29:5.114551544189453 30:0.0 31:0.0 32:0.0 33:0.0 34:1805.0 #docno: LA080990-0084
0 qid:442 1:0.5492041707038879 2:0.0 3:0.7227572798728943 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:7.813424110412598 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:5.525918960571289 22:0.0 23:5.924485206604004 24:0.0 25:0.0 26:0.0 27:4.356656551361084 28:0.0 29:4.176293849945068 30:0.0 31:0.0 32:0.0 33:0.0 34:739.0 #docno: FBIS3-31453
1 qid:398 1:1.4423134326934814 2:0.0 3:1.9217960834503174 4:0.0 5:0.0 6:0.0 7:740871.0973125 8:0.0 9:0.0 10:0.0 11:1047750.0 12:0.0 13:0.0 14:0.0 15:18.354354858398438 16:10.34235954284668 17:15.162353515625 18:0.0 19:0.0 20:0.0 21:17.366439819335938 22:0.0 23:21.07610321044922 24:0.0 25:0.0 26:0.0 27:9.202354431152344 28:0.0 29:9.079185485839844 30:0.0 31:0.0 32:0.0 33:0.0 34:494.0 #docno: FBIS3-59919
0 qid:359 1:1.1527719497680664 2:0.0 3:1.3326605558395386 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.114734649658203 16:13.054743766784668 17:10.086459159851074 18:0.0 19:0.6921467781066895 20:0.0 21:9.273581504821777 22:0.0 23:9.828853607177734 24:0.0 25:0.0 26:0.0 27:6.694253444671631 28:0.0 29:6.535440921783447 30:0.0 31:0.0 32:0.0 33:0.0 34:460.0 #docno: LA102389-0050
1 qid:422 1:0.9400722980499268 2:3.266510009765625 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.132949352264404 14:0.0 15:10.328497886657715 16:0.0 17:10.24290943145752 18:0.0 19:0.0 20:0.0 21:7.828588485717773 22:0.0 23:7.540794372558594 24:0.0 25:0.0 26:0.0 27:5.460784912109375 28:0.0 29:5.32780647277832 30:0.0 31:0.0 32:0.0 33:0.0 34:926.0 #docno: LA120690-0256
0 qid:426 1:1.0468120574951172 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:3.643315553665161 14:0.0 15:10.606799125671387 16:0.0 17:10.783084869384766 18:0.0 19:0.0 20:0.0 21:8.286266326904297 22:5.566136837005615 23:8.388212203979492 24:0.0 25:0.0 26:0.0 27:5.143504619598389 28:0.0 29:4.924742221832275 30:0.0 31:3.9776530265808105 32:0.0 33:0.0 34:1620.0 #docno: LA101990-0064
1 qid:434 1:1.0525317192077637 2:0.0 3:0.0 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.8407621383667 16:0.0 17:11.046323776245117 18:0.0 19:0.0 20:0.0 21:7.567407131195068 22:0.0 23:7.913187026977539 24:0.0 25:0.0 26:0.0 27:4.597099304199219 28:0.0 29:4.494626045227051 30:0.0 31:0.0 32:0.0 33:1.0 34:2012.0 #docno: FBIS3-15572
1 qid:436 1:0.9662585854530334 2:0.0 3:1.5782190561294556 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.54560375213623 16:0.0 17:9.381149291992188 18:0.0 19:0.0 20:0.0 21:7.479978561401367 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.654197692871094 28:0.0 29:4.401455879211426 30:0.0 31:0.0 32:0.0 33:0.0 34:397.0 #docno: FBIS3-16195
1 qid:318 1:1.4879987239837646 2:5.442279815673828 3:1.7166658639907837 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.727500915527344 16:14.524271011352539 17:12.88167953491211 18:0.0 19:0.0 20:0.0 21:52.10564422607422 22:0.0 23:62.47425079345703 24:0.0 25:0.0 26:0.0 27:5.362263202667236 28:0.0 29:5.467429161071777 30:0.0 31:0.0 32:0.0 33:1.0 34:657.0 #docno: LA101890-0067
1 qid:400 1:2.5625503063201904 2:3.4855074882507324 3:2.5134198665618896 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:1.7962169647216797 14:0.0 15:28.847593307495117 16:21.15471839904785 17:27.817317962646484 18:0.0 19:1.7730389833450317 20:0.0 21:21.575109481811523 22:8.749577522277832 23:20.29322624206543 24:0.0 25:1.2484041452407837 26:0.0 27:13.586203575134277 28:0.0 29:13.333407402038574 30:0.0 31:1.1939918994903564 32:0.0 33:0.0 34:6506.0 #docno: LA102390-0098
0 qid:392 1:0.5334292054176331 2:0.0 3:0.5367752909660339 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:4.829604625701904 14:4.829604625701904 15:8.556560516357422 16:0.0 17:8.335044860839844 18:0.0 19:4.80747127532959 20:4.80747127532959 21:5.40423059463501 22:0.0 23:5.292496204376221 24:0.0 25:4.80747127532959 26:4.80747127532959 27:4.34611701965332 28:0.0 29:4.296541213989258 30:0.0 31:4.80747127532959 32:4.80747127532959 33:0.0 34:4413.0 #docno: FT922-4411
